twitter_hashtag_twitter.com,https://twitter.com/6abc/status/914037125506637825,,1:00 AM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:6', u'Like:6', u'Liked:3']",sonic drive in hack may impact millions of credit cards  ,6,1
twitter_hashtag_twitter.com,https://twitter.com/Nostradumbass3/status/914036010014711808,,12:55 AM - 30 Sep 2017,[],help  sonicdrivein support local public school teachers  find and vote for your favorite classroom projects at  ,,
twitter_hashtag_twitter.com,https://twitter.com/Slimmpeezy/status/914025063820689409,,12:12 AM - 30 Sep 2017,[],big ocean water  makes me want to slide to  sonicdrivein,,
twitter_hashtag_twitter.com,https://twitter.com/StayFlyRL/status/914014795631915009,,11:31 PM - 29 Sep 2017,[],every time i go to sonic    they forget something  and this time    the tots  not the tots  sonicdrivein,,
twitter_hashtag_twitter.com,https://twitter.com/biggmoe/status/914013937506541568,,11:27 PM - 29 Sep 2017,[],big moe retweeted cbs news,,
twitter_hashtag_twitter.com,https://twitter.com/KathleenOrient/status/914002320966377474,,10:41 PM - 29 Sep 2017,[],wonder what she was drinking     sonic drive in ,,
twitter_hashtag_twitter.com,https://twitter.com/RidingHarold/status/913994833739505664,,10:12 PM - 29 Sep 2017,"[u'Retweet:1', u'Retweeted:1', u'Like:1']",gabrielle retweeted,,1
twitter_hashtag_twitter.com,https://twitter.com/realjayhuhn/status/913994043809570816,,10:08 PM - 29 Sep 2017,[],went to  sonicdrivein for first time ever  worst experience ever  waited    minutes for food  and was served cold soggy burger  never again,,
twitter_hashtag_twitter.com,https://twitter.com/GuidoLock/status/913993370640568320,,10:06 PM - 29 Sep 2017,"[u'Retweet:1', u'Retweeted:2', u'Like:2']",sounds tasty,,1
twitter_hashtag_twitter.com,https://twitter.com/missnekobaby/status/913989617862529024,,9:51 PM - 29 Sep 2017,[],in line getting my cheese sticks from  sonicdrivein,,
twitter_hashtag_twitter.com,https://twitter.com/CoachGarner88/status/913988226267959296,,9:45 PM - 29 Sep 2017,[u'Retweet:1'],i havent had a beer in a minute   trying to get in that good good shape again,,
twitter_hashtag_twitter.com,https://twitter.com/CoachGarner88/status/913987781889753088,,9:44 PM - 29 Sep 2017,[u'Retweet:1'],low key diabetes,,
twitter_hashtag_twitter.com,https://twitter.com/mookiemueller/status/913984991150796800,,9:32 PM - 29 Sep 2017,"[u'Retweet:1', u'Retweeted:1', u'Like:1']",i also didnt know that was a flavor  i thought you just compared the color to the ocean ,,1
twitter_hashtag_twitter.com,https://twitter.com/mookiemueller/status/913984659540787201,,9:31 PM - 29 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",never had that one but it sounds like coconut rum would be good in it ,,1
twitter_hashtag_twitter.com,https://twitter.com/amanda_braddock/status/913983312947023872,,9:26 PM - 29 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",happy   st to the corndawg queen  long may she reign   sonic drive in ,,1
twitter_hashtag_twitter.com,https://twitter.com/LonestarIndChic/status/913977641484595200,,9:03 PM - 29 Sep 2017,"[u'Retweet:2', u'Retweeted:1', u'Like:1']",already on it    its a  blue ocean water  from sonic  like coconut w  sprite ,,2
twitter_hashtag_twitter.com,https://twitter.com/slwayl/status/913977455370579970,,9:03 PM - 29 Sep 2017,[],stephanie w  retweeted kyle griffin,,
twitter_hashtag_twitter.com,https://twitter.com/mookiemueller/status/913975607620378626,,8:55 PM - 29 Sep 2017,"[u'Retweet:2', u'Retweeted:2', u'Like:2']",if thats a blue powerade slushy and you imbibe  theyre insanely good with the addition of some birthday cake vodka ,,2
twitter_hashtag_twitter.com,https://twitter.com/crystalnajera2/status/913972910770896896,,8:44 PM - 29 Sep 2017,"[u'Retweet:2', u'Retweeted:2']",thanks for making my sonic your sonic ~~what is you doin  sonicdrivein,,2
twitter_hashtag_twitter.com,https://twitter.com/rhealyrhealy/status/913971341468078080,,8:38 PM - 29 Sep 2017,"[u'Retweet:1', u'Retweeted:1', u'Like:1']",that sounds like heaven    ,,1
twitter_hashtag_twitter.com,https://twitter.com/lexgatewood/status/913968261418635265,,8:26 PM - 29 Sep 2017,"[u'Retweet:5', u'Retweeted:5']",a sonic drive in date listening to bruno mars with my girl kass is what goals are made of,,5
twitter_hashtag_twitter.com,https://twitter.com/ellie_ficcardi/status/913965896422641664,,8:17 PM - 29 Sep 2017,"[u'Retweet:1', u'Retweeted:4', u'Like:4']",ohh gus  i wish i could find someone who looks at me the way you are staring at that milkshake ,,1
twitter_hashtag_twitter.com,https://twitter.com/WRLParsons/status/913963851980386304,,8:08 PM - 29 Sep 2017,"[u'Retweet:1', u'Retweeted:1', u'Like:8', u'Liked:8']",thanks   sonicdrivein oak park for the friday treat   wridgems  thesmsd  oconnorsmsd  wrwooldr  king facspic twitter com b j wo qpd,8,1
twitter_hashtag_twitter.com,https://twitter.com/LonestarIndChic/status/913962906047442945,,8:05 PM - 29 Sep 2017,"[u'Retweet:1', u'Retweeted:8', u'Like:8']",#oceanwater  sonicdrivein  who knew itd be so blue   pic twitter com nqwxopplir,,1
twitter_hashtag_twitter.com,https://twitter.com/AveryTurnerJR/status/913960577063628800,,7:55 PM - 29 Sep 2017,[],didnt feel like cooking   so i stopped by  sonicdrivein   finishing these emails when i get to the crib     #tic,,
twitter_hashtag_twitter.com,https://twitter.com/THEchrisHOKE/status/913958909328740352,,7:49 PM - 29 Sep 2017,[],chris retweeted robert moose,,
twitter_hashtag_twitter.com,https://twitter.com/peyton_storm/status/913958259064786944,,7:46 PM - 29 Sep 2017,"[u'Retweet:2', u'Retweeted:2', u'Like:2']",sprite and coconut flavored syrup  try it with lime wedges next time and maybe  just maybe   vodka ,,2
twitter_hashtag_twitter.com,https://twitter.com/BurgersBeerLife/status/913956960780857344,,7:41 PM - 29 Sep 2017,[],introduction to sonic drive in  #sonic #driveinpic twitter com pelnt  hyz,,
